datetime,year,month,day,hour,weekday,season,district,is_ub,horoo,cause,cause_raw
2020-05-23 17:22:00,2020,5,23,17,5,Хавар,Баянгол,TRUE,19,Ил гал,Ил гал
2020-05-24 04:13:00,2020,5,24,4,6,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2020-05-25 12:13:00,2020,5,25,12,0,Хавар,Баянгол,TRUE,11,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-05-26 19:14:00,2020,5,26,19,1,Хавар,Баянгол,TRUE,12,Ил гал,Ил гал
2020-05-28 04:26:00,2020,5,28,4,3,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2020-05-29 16:57:00,2020,5,29,16,4,Хавар,Баянгол,TRUE,15,Ил гал,Ил гал
2020-05-31 09:51:00,2020,5,31,9,6,Хавар,Баянгол,TRUE,4,Ил гал,Ил гал
2020-06-01 17:02:00,2020,6,1,17,0,Зун,Баянгол,TRUE,4,Ил гал,Ил гал
2020-06-04 13:11:00,2020,6,4,13,3,Зун,Баянгол,TRUE,13,Ил гал,Ил гал
2020-06-06 12:37:00,2020,6,6,12,5,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-06-06 16:00:00,2020,6,6,16,5,Зун,Баянгол,TRUE,1,Ил гал,Ил гал
2020-06-08 22:02:00,2020,6,8,22,0,Зун,Баянгол,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-06-08 22:39:00,2020,6,8,22,0,Зун,Баянгол,TRUE,22,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-06-12 14:03:00,2020,6,12,14,4,Зун,Баянгол,TRUE,6,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-06-13 06:47:00,2020,6,13,6,5,Зун,Баянгол,TRUE,17,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-06-14 23:39:00,2020,6,14,23,6,Зун,Баянгол,TRUE,24,Ил гал,Ил гал
2020-06-15 13:52:00,2020,6,15,13,0,Зун,Баянгол,TRUE,4,Ил гал,Ил гал
2020-06-16 20:18:00,2020,6,16,20,1,Зун,Баянгол,TRUE,18,Ил гал,Ил гал
2020-06-17 13:44:00,2020,6,17,13,2,Зун,Баянгол,TRUE,15,Ил гал,Ил гал
2020-06-17 21:14:00,2020,6,17,21,2,Зун,Баянгол,TRUE,3,Ил гал,Ил гал
2020-06-18 17:25:00,2020,6,18,17,3,Зун,Баянгол,TRUE,22,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-06-22 16:30:00,2020,6,22,16,0,Зун,Баянгол,TRUE,3,Ил гал,Ил гал
2020-06-22 17:49:00,2020,6,22,17,0,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-06-27 12:30:00,2020,6,27,12,5,Зун,Баянгол,TRUE,9,Ил гал,Ил гал
2020-06-28 18:57:00,2020,6,28,18,6,Зун,Баянгол,TRUE,6,Ил гал,Ил гал
2020-07-08 03:41:00,2020,7,8,3,2,Зун,Баянгол,TRUE,4,Ил гал,Ил гал
2020-07-09 07:44:00,2020,7,9,7,3,Зун,Баянгол,TRUE,1,Ил гал,Ил гал
2020-07-11 03:09:00,2020,7,11,3,5,Зун,Баянгол,TRUE,12,Ил гал,Ил гал
2020-07-12 19:14:00,2020,7,12,19,6,Зун,Баянгол,TRUE,12,Ил гал,Ил гал
2020-07-18 21:55:00,2020,7,18,21,5,Зун,Баянгол,TRUE,16,Бусад,Шалтгаан тогтоогдоогүй
2020-07-20 14:25:00,2020,7,20,14,0,Зун,Баянгол,TRUE,13,Ил гал,Ил гал
2020-07-22 19:13:00,2020,7,22,19,2,Зун,Баянгол,TRUE,12,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-07-23 12:07:00,2020,7,23,12,3,Зун,Баянгол,TRUE,12,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-07-25 01:04:00,2020,7,25,1,5,Зун,Баянгол,TRUE,4,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-07-29 21:40:00,2020,7,29,21,2,Зун,Баянгол,TRUE,3,Ил гал,Ил гал
2020-07-31 10:14:00,2020,7,31,10,4,Зун,Баянгол,TRUE,12,Ил гал,Ил гал
2020-08-03 23:19:00,2020,8,3,23,0,Зун,Баянгол,TRUE,16,Ил гал,Ил гал
2020-08-06 02:26:00,2020,8,6,2,3,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-08-07 22:44:00,2020,8,7,22,4,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-08-10 09:24:00,2020,8,10,9,0,Зун,Баянгол,TRUE,14,Ил гал,Ил гал
2020-08-11 21:27:00,2020,8,11,21,1,Зун,Баянгол,TRUE,15,Ил гал,Ил гал
2020-08-12 01:11:00,2020,8,12,1,2,Зун,Баянгол,TRUE,7,Ил гал,Ил гал
2020-08-15 19:13:00,2020,8,15,19,5,Зун,Баянгол,TRUE,6,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-08-15 23:21:00,2020,8,15,23,5,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-08-16 14:24:00,2020,8,16,14,6,Зун,Баянгол,TRUE,24,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-08-19 02:21:00,2020,8,19,2,2,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-08-19 22:33:00,2020,8,19,22,2,Зун,Баянгол,TRUE,3,Ил гал,Ил гал
2020-08-24 18:24:00,2020,8,24,18,0,Зун,Баянгол,TRUE,2,Ил гал,Ил гал
2020-08-25 03:39:00,2020,8,25,3,1,Зун,Баянгол,TRUE,20,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-08-29 15:56:00,2020,8,29,15,5,Зун,Баянгол,TRUE,6,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-08-29 17:29:00,2020,8,29,17,5,Зун,Баянгол,TRUE,20,Ил гал,Ил гал
2020-08-31 06:16:00,2020,8,31,6,0,Зун,Баянгол,TRUE,9,Ил гал,Ил гал
2020-09-02 13:18:00,2020,9,2,13,2,Намар,Баянгол,TRUE,10,Ил гал,Ил гал
2020-09-02 15:07:00,2020,9,2,15,2,Намар,Баянгол,TRUE,1,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-09-04 21:29:00,2020,9,4,21,4,Намар,Баянгол,TRUE,7,Ил гал,Ил гал
2020-09-09 16:09:00,2020,9,9,16,2,Намар,Баянгол,TRUE,10,Ил гал,Ил гал
2020-09-10 23:02:00,2020,9,10,23,3,Намар,Баянгол,TRUE,2,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2020-09-11 17:21:00,2020,9,11,17,4,Намар,Баянгол,TRUE,12,Ил гал,Ил гал
2020-09-14 17:41:00,2020,9,14,17,0,Намар,Баянгол,TRUE,7,Ил гал,Ил гал
2020-09-21 15:52:00,2020,9,21,15,0,Намар,Баянгол,TRUE,9,Ил гал,Ил гал
2020-09-23 05:26:00,2020,9,23,5,2,Намар,Баянгол,TRUE,2,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-09-23 17:37:00,2020,9,23,17,2,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-09-25 02:52:00,2020,9,25,2,4,Намар,Баянгол,TRUE,22,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-09-26 04:02:00,2020,9,26,4,5,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-09-26 16:16:00,2020,9,26,16,5,Намар,Баянгол,TRUE,25,Хий/газ,Газ
2020-09-26 18:00:00,2020,9,26,18,5,Намар,Баянгол,TRUE,4,Ил гал,Ил гал
2020-09-27 17:54:00,2020,9,27,17,6,Намар,Баянгол,TRUE,4,Ил гал,Ил гал
2020-09-30 02:40:00,2020,9,30,2,2,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-09-30 20:55:00,2020,9,30,20,2,Намар,Баянгол,TRUE,23,Яндан/цонолт,Яндангийн цонолт
2020-10-07 16:51:00,2020,10,7,16,2,Намар,Баянгол,TRUE,4,Ил гал,Ил гал
2020-10-08 22:05:00,2020,10,8,22,3,Намар,Баянгол,TRUE,16,Яндан/цонолт,Яндангийн цонолт
2020-10-10 00:15:00,2020,10,10,0,5,Намар,Баянгол,TRUE,12,Ил гал,Ил гал
2020-10-12 04:18:00,2020,10,12,4,0,Намар,Баянгол,TRUE,15,Ил гал,Ил гал
2020-10-12 10:31:00,2020,10,12,10,0,Намар,Баянгол,TRUE,25,Ил гал,Ил гал
2020-10-14 21:18:00,2020,10,14,21,2,Намар,Баянгол,TRUE,21,Яндан/цонолт,Яндангийн цонолт
2020-10-16 22:13:00,2020,10,16,22,4,Намар,Баянгол,TRUE,14,Ил гал,Ил гал
2020-10-17 16:57:00,2020,10,17,16,5,Намар,Баянгол,TRUE,20,Ил гал,Ил гал
2020-10-19 23:24:00,2020,10,19,23,0,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-10-20 03:39:00,2020,10,20,3,1,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-10-20 23:04:00,2020,10,20,23,1,Намар,Баянгол,TRUE,10,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-10-21 19:07:00,2020,10,21,19,2,Намар,Баянгол,TRUE,9,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-10-22 15:05:00,2020,10,22,15,3,Намар,Баянгол,TRUE,21,Ил гал,Ил гал
2020-10-24 13:28:00,2020,10,24,13,5,Намар,Баянгол,TRUE,8,Ил гал,Ил гал
2020-10-28 01:46:00,2020,10,28,1,2,Намар,Баянгол,TRUE,18,Ил гал,Ил гал
2020-11-02 05:17:00,2020,11,2,5,0,Намар,Баянгол,TRUE,3,Ил гал,Ил гал
2020-11-06 14:02:00,2020,11,6,14,4,Намар,Баянгол,TRUE,11,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-11-06 17:27:00,2020,11,6,17,4,Намар,Баянгол,TRUE,17,Ил гал,Ил гал
2020-11-07 21:45:00,2020,11,7,21,5,Намар,Баянгол,TRUE,21,Яндан/цонолт,Яндангийн цонолт
2020-11-10 21:20:00,2020,11,10,21,1,Намар,Баянгол,TRUE,24,Худал дуудлага,худал
2020-11-19 03:50:00,2020,11,19,3,3,Намар,Баянгол,TRUE,15,Ил гал,Ил гал
2020-11-20 19:01:00,2020,11,20,19,4,Намар,Баянгол,TRUE,13,Ил гал,Ил гал
2020-11-28 16:31:00,2020,11,28,16,5,Намар,Баянгол,TRUE,11,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-12-03 12:22:00,2020,12,3,12,3,Өвөл,Баянгол,TRUE,6,Ил гал,Ил гал
2020-12-09 10:20:00,2020,12,9,10,2,Өвөл,Баянгол,TRUE,22,Яндан/цонолт,Яндангийн цонолт
2020-12-10 18:22:00,2020,12,10,18,3,Өвөл,Баянгол,TRUE,11,Ил гал,Ил гал
2020-12-14 20:32:00,2020,12,14,20,0,Өвөл,Баянгол,TRUE,12,Ил гал,Ил гал
2020-12-16 15:50:00,2020,12,16,15,2,Өвөл,Баянгол,TRUE,20,Ил гал,Ил гал
2020-12-21 23:37:00,2020,12,21,23,0,Өвөл,Баянгол,TRUE,20,Ил гал,Ил гал
2020-12-25 11:34:00,2020,12,25,11,4,Өвөл,Баянгол,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2020-12-26 21:35:00,2020,12,26,21,5,Өвөл,Баянгол,TRUE,8,Ил гал,Ил гал
2020-12-27 18:02:00,2020,12,27,18,6,Өвөл,Баянгол,TRUE,17,Ил гал,Ил гал
2020-12-27 19:57:00,2020,12,27,19,6,Өвөл,Баянгол,TRUE,13,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-12-28 16:56:00,2020,12,28,16,0,Өвөл,Баянгол,TRUE,3,Ил гал,Ил гал
2020-12-30 07:19:00,2020,12,30,7,2,Өвөл,Баянгол,TRUE,8,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2020-12-31 01:57:00,2020,12,31,1,3,Өвөл,Баянгол,TRUE,23,Яндан/цонолт,Яндангийн цонолт
2021-01-01 07:34:00,2021,1,1,7,4,Өвөл,Баянгол,TRUE,7,Ил гал,Ил гал
2021-01-01 14:04:00,2021,1,1,14,4,Өвөл,Баянгол,TRUE,13,Ил гал,Ил гал
2021-01-05 21:58:00,2021,1,5,21,1,Өвөл,Баянгол,TRUE,10,Ил гал,Ил гал
2021-01-14 00:17:00,2021,1,14,0,3,Өвөл,Баянгол,TRUE,2,Ил гал,Ил гал
2021-01-16 07:51:00,2021,1,16,7,5,Өвөл,Баянгол,TRUE,20,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2021-01-16 12:20:00,2021,1,16,12,5,Өвөл,Баянгол,TRUE,3,Ил гал,Ил гал
2021-01-16 21:03:00,2021,1,16,21,5,Өвөл,Баянгол,TRUE,6,Ил гал,Ил гал
2021-01-20 21:09:00,2021,1,20,21,2,Өвөл,Баянгол,TRUE,20,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2021-02-04 16:08:00,2021,2,4,16,3,Өвөл,Баянгол,TRUE,1,Ил гал,Ил гал
2021-02-06 14:50:00,2021,2,6,14,5,Өвөл,Баянгол,TRUE,14,Ил гал,Ил гал
2021-02-11 02:36:00,2021,2,11,2,3,Өвөл,Баянгол,TRUE,1,Ил гал,Ил гал
2021-02-14 00:03:00,2021,2,14,0,6,Өвөл,Баянгол,TRUE,3,Ил гал,Ил гал
2021-02-14 02:12:00,2021,2,14,2,6,Өвөл,Баянгол,TRUE,11,Яндан/цонолт,Яндангийн цонолт
2021-02-22 17:34:00,2021,2,22,17,0,Өвөл,Баянгол,TRUE,17,Ил гал,Ил гал
2021-02-24 17:10:00,2021,2,24,17,2,Өвөл,Баянгол,TRUE,6,Ил гал,Ил гал
2021-02-28 02:07:00,2021,2,28,2,6,Өвөл,Баянгол,TRUE,7,Ил гал,Ил гал
2021-02-28 06:24:00,2021,2,28,6,6,Өвөл,Баянгол,TRUE,9,Ил гал,Ил гал
2021-03-01 01:14:00,2021,3,1,1,0,Хавар,Баянгол,TRUE,6,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2021-03-02 22:57:00,2021,3,2,22,1,Хавар,Баянгол,TRUE,9,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-03-03 06:53:00,2021,3,3,6,2,Хавар,Баянгол,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-03-08 06:21:00,2021,3,8,6,0,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-03-09 18:42:00,2021,3,9,18,1,Хавар,Баянгол,TRUE,11,Ил гал,Ил гал
2021-03-09 20:46:00,2021,3,9,20,1,Хавар,Баянгол,TRUE,9,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-03-10 02:08:00,2021,3,10,2,2,Хавар,Баянгол,TRUE,11,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2021-03-10 07:26:00,2021,3,10,7,2,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-03-11 23:31:00,2021,3,11,23,3,Хавар,Баянгол,TRUE,2,Ил гал,Ил гал
2021-03-12 09:13:00,2021,3,12,9,4,Хавар,Баянгол,TRUE,20,Бусад,Бусад
2021-03-15 19:03:00,2021,3,15,19,0,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-03-16 11:59:00,2021,3,16,11,1,Хавар,Баянгол,TRUE,3,Ил гал,Ил гал
2021-03-16 12:58:00,2021,3,16,12,1,Хавар,Баянгол,TRUE,20,Яндан/цонолт,Яндангийн цонолт
2021-03-19 19:57:00,2021,3,19,19,4,Хавар,Баянгол,TRUE,13,Ил гал,Ил гал
2021-03-20 00:54:00,2021,3,20,0,5,Хавар,Баянгол,TRUE,4,Ил гал,Ил гал
2021-03-21 19:40:00,2021,3,21,19,6,Хавар,Баянгол,TRUE,3,Ил гал,Ил гал
2021-03-24 16:39:00,2021,3,24,16,2,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-03-24 19:31:00,2021,3,24,19,2,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-03-25 05:31:00,2021,3,25,5,3,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-03-26 06:35:00,2021,3,26,6,4,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-03-26 19:31:00,2021,3,26,19,4,Хавар,Баянгол,TRUE,6,Цахилгаан,Цахилгаан ашиглалтын буруугаас
2021-03-27 14:36:00,2021,3,27,14,5,Хавар,Баянгол,TRUE,6,Ил гал,Ил гал
2021-03-27 15:14:00,2021,3,27,15,5,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-03-31 23:57:00,2021,3,31,23,2,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-04-04 13:20:00,2021,4,4,13,6,Хавар,Баянгол,TRUE,11,Ил гал,Ил гал
2021-04-04 18:39:00,2021,4,4,18,6,Хавар,Баянгол,TRUE,8,Ил гал,Ил гал
2021-04-05 04:18:00,2021,4,5,4,0,Хавар,Баянгол,TRUE,22,Ил гал,Ил гал
2021-04-05 05:45:00,2021,4,5,5,0,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-04-05 15:32:00,2021,4,5,15,0,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-04-06 12:28:00,2021,4,6,12,1,Хавар,Баянгол,TRUE,16,Машин/техник,Машин техникийн гэмтэл ашиглалт буруугаас
2021-04-07 13:35:00,2021,4,7,13,2,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-04-08 22:15:00,2021,4,8,22,3,Хавар,Баянгол,TRUE,5,Ил гал,Ил гал
2021-04-12 16:37:00,2021,4,12,16,0,Хавар,Баянгол,TRUE,5,Ил гал,Ил гал
2021-04-12 23:02:00,2021,4,12,23,0,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-04-13 04:30:00,2021,4,13,4,1,Хавар,Баянгол,TRUE,7,Ил гал,Ил гал
2021-04-13 11:36:00,2021,4,13,11,1,Хавар,Баянгол,TRUE,3,Ил гал,Ил гал
2021-04-13 14:55:00,2021,4,13,14,1,Хавар,Баянгол,TRUE,8,Ил гал,Ил гал
2021-04-16 18:41:00,2021,4,16,18,4,Хавар,Баянгол,TRUE,21,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-04-17 14:11:00,2021,4,17,14,5,Хавар,Баянгол,TRUE,15,Ил гал,Ил гал
2021-04-18 23:45:00,2021,4,18,23,6,Хавар,Баянгол,TRUE,15,Ил гал,Ил гал
2021-04-19 14:06:00,2021,4,19,14,0,Хавар,Баянгол,TRUE,4,Яндан/цонолт,Яндангийн цонолт
2021-04-24 18:32:00,2021,4,24,18,5,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-05-01 18:02:00,2021,5,1,18,5,Хавар,Баянгол,TRUE,19,Ил гал,Ил гал
2021-05-01 23:28:00,2021,5,1,23,5,Хавар,Баянгол,TRUE,25,Худал дуудлага,худал
2021-05-05 06:14:00,2021,5,5,6,2,Хавар,Баянгол,TRUE,4,Ил гал,Ил гал
2021-05-05 11:11:00,2021,5,5,11,2,Хавар,Баянгол,TRUE,5,Ил гал,Ил гал
2021-05-06 15:36:00,2021,5,6,15,3,Хавар,Баянгол,TRUE,4,Ил гал,Ил гал
2021-05-07 22:04:00,2021,5,7,22,4,Хавар,Баянгол,TRUE,11,Ил гал,Ил гал
2021-05-09 00:43:00,2021,5,9,0,6,Хавар,Баянгол,TRUE,6,Ил гал,Ил гал
2021-05-10 18:09:00,2021,5,10,18,0,Хавар,Баянгол,TRUE,11,Ил гал,Ил гал
2021-05-11 23:03:00,2021,5,11,23,1,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-12 13:12:00,2021,5,12,13,2,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-12 14:44:00,2021,5,12,14,2,Хавар,Баянгол,TRUE,6,Ил гал,Ил гал
2021-05-12 18:12:00,2021,5,12,18,2,Хавар,Баянгол,TRUE,20,Цахилгаан,Цахилгааны угсралтын буруугаас
2021-05-12 20:52:00,2021,5,12,20,2,Хавар,Баянгол,TRUE,9,Ил гал,Ил гал
2021-05-14 23:36:00,2021,5,14,23,4,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-15 06:11:00,2021,5,15,6,5,Хавар,Баянгол,TRUE,3,Ил гал,Ил гал
2021-05-18 00:08:00,2021,5,18,0,1,Хавар,Баянгол,TRUE,5,Ил гал,Ил гал
2021-05-18 22:18:00,2021,5,18,22,1,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-19 13:00:00,2021,5,19,13,2,Хавар,Баянгол,TRUE,20,Ил гал,Ил гал
2021-05-19 15:59:00,2021,5,19,15,2,Хавар,Баянгол,TRUE,17,Ил гал,Ил гал
2021-05-19 16:14:00,2021,5,19,16,2,Хавар,Баянгол,TRUE,24,Ил гал,Ил гал
2021-05-20 22:00:00,2021,5,20,22,3,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-21 14:27:00,2021,5,21,14,4,Хавар,Баянгол,TRUE,1,Ил гал,Ил гал
2021-05-22 00:09:00,2021,5,22,0,5,Хавар,Баянгол,TRUE,6,Ил гал,Ил гал
